IMDB id,Title,Year,Rating,Genre,Top_cast
tt0111384,Teesra Kaun?,1994,5.2,"Comedy, Thriller","['Mithun Chakraborty', 'Chunky Pandey', 'Somy Ali', 'Jaaved Jaaferi', 'Sadashiv Amrapurkar']"
tt2767712,Badlapur Boys,2014,4.9,Drama,"['Annu Kapoor', 'Anupam Maanav', 'Saranya Mohan', 'Nishan', 'Kishori Shahane']"
tt1124386,Pankh,2010,3.6,Drama,"['Bipasha Basu', 'Lillete Dubey', 'Mahesh Manjrekar', 'Maradona Rebello', 'Amit Purohit']"
tt0176012,Patthar Ke Sanam,1967,6.4,"Action, Drama, Musical","['Waheeda Rehman', 'Manoj Kumar', 'Mumtaz Askari', 'Mehmood', 'Lalita Pawar']"
tt0071307,36 Ghante,1974,6.7,"Action, Crime, Drama","['Raaj Kumar', 'Mala Sinha', 'Sunil Dutt', 'Vijay Arora', 'Danny Denzongpa']"
tt0315319,Boxer,1984,6.5,"Action, Drama, Sport","['Tanuja Samarth', 'Mithun Chakraborty', 'Rati Agnihotri', 'Sharat Saxena', 'Parikshit Sahni']"
tt0172175,Bhabhi,1991,4.3,"Comedy, Drama, Family","['Bhanupriya', 'Govinda', 'Juhi Chawla', 'Gulshan Grover', 'Anand Balraj']"
tt0449870,Chehraa,2005,4.3,Thriller,"['Bipasha Basu', 'Dino Morea', 'Preeti Jhangiani', 'Irrfan Khan', 'Govind Namdeo']"
tt0157917,Lakhon Ki Baat,1984,6.6,"Comedy, Musical, Romance","['Sanjeev Kumar', 'Farooq Shaikh', 'Anita Raj', 'Anjali Vyas', 'Utpal Dutt']"
tt0207513,Hindustan Ki Kasam,1999,3.5,"Action, Drama","['Amitabh Bachchan', 'Ajay Devgn', 'Manisha Koirala', 'Sushmita Sen', 'Farida Jalal']"
tt0361772,Jeete Hain Shaan Se,1988,4.8,"Action, Drama, Romance","['Mithun Chakraborty', 'Sanjay Dutt', 'Govinda', 'Mandakini', 'Vijayata Pandit']"
tt3877652,Desi Kattey,2014,4.2,Action,"['Akhil Kapur', 'Tia Bajpai', 'Jay Bhanushali', 'Zara Khan', 'Krish Anand']"
tt3465488,Karle Pyaar Karle,2014,2.5,"Action, Romance","['Shiv Darshan', 'Hasleen Kaur', 'Aham Sharma', 'Rumi Khan', 'Tanya Malik']"
tt0177490,Aghaat,1985,7.7,"Drama, Crime","['Om Puri', 'Bharat Gopy', 'Pankaj Kapur', 'Naseeruddin Shah', 'Deepa Sahi']"
tt0156290,Anubhav,1971,7.5,Drama,"['Sanjeev Kumar', 'Tanuja Samarth', 'Dinesh Thakur', 'A.K. Hangal', 'Paresh Nanda']"
tt0364228,Barsaat Ki Raat,1998,4.9,Musical,"['Dharmendra', 'Dinesh Hingoo', 'Shafi Inamdar', 'Pooja Kapoor', 'Shakti Kapoor']"
tt0145851,Jagriti,1955,7.9,"Comedy, Drama, Family","['Abhi Bhattacharya', 'Pranoti Ghosh', 'Bipin Gupta', 'Mumtaz Begum', 'Raj Kumar Gupta']"
tt0100401,Pratibandh,1990,6.6,"Action, Drama","['Chiranjeevi', 'Juhi Chawla', 'Rami Reddy', 'Harish Patel', 'J.V. Somayajulu']"
tt0087975,Raaj Tilak,1984,5.7,"Action, Drama","['Dharmendra', 'Sunil Dutt', 'Hema Malini', 'Kamal Haasan', 'Raaj Kumar']"
tt0311401,Kissaa Kursee Kaa,1978,8.0,"Comedy, Drama, Fantasy","['Shabana Azmi', 'Raj Babbar', 'Chaman Bagga', 'Utpal Dutt', 'Raj Kiran']"
tt0246493,Chori Mera Kaam,1975,7.0,"Comedy, Musical, Romance","['Ashok Kumar', 'Shashi Kapoor', 'Zeenat Aman', 'Pran Sikand', 'Anwar Hussain']"
tt0057555,Taj Mahal,1963,7.3,"Drama, History, Musical","['Bina Rai', 'Pradeep Kumar', 'Jabeen Jalil', 'Veena', 'Jeevan Kala']"
tt0058270,The Fog,1964,7.0,"Drama, Musical, Mystery","['Biswajeet Chatterjee', 'Waheeda Rehman', 'Lalita Pawar', 'Tarun Bose', 'Madan Puri']"
tt0232734,Sunny,1984,5.6,"Drama, Romance","['Sunny Deol', 'Amrita Singh', 'Dharmendra', 'Waheeda Rehman', 'Sharmila Tagore']"
tt0106221,Aadmi Khilona Hai,1993,4.9,"Drama, Romance","['Jeetendra', 'Reena Roy', 'Govinda', 'Meenakshi Sheshadri', 'Laxmikant Berde']"
tt2962230,Kaagaz Ke Fools,2015,3.9,Comedy,"['Vinay Pathak', 'Mugdha Godse', 'Raima Sen', 'Amit Behl', 'Nishikant Dixit']"
tt0301215,Doosara Aadmi,1977,6.6,"Drama, Family, Romance","['Shashi Kapoor', 'Rishi Kapoor', 'Neetu Singh', 'Rakhee Gulzar', 'Deven Verma']"
tt0090611,Allah-Rakha,1986,5.2,"Action, Drama","['Jackie Shroff', 'Shammi Kapoor', 'Waheeda Rehman', 'Biswajeet Chatterjee', 'Dimple Kapadia']"
tt0173156,Saajan Ka Ghar,1994,4.2,Drama,"['Rishi Kapoor', 'Juhi Chawla', 'Deepak Tijori', 'Farheen', 'Anupam Kher']"
tt3197274,Showbiz Kids,2020,7.0,Documentary,"['Cameron Boyce', 'Todd Bridges', 'Baby Peggy', 'Rohith Kalavacharla', 'Marnie Cooper']"
tt7723022,Nirdosh,2018,4.6,"Drama, Mystery, Thriller","['Ashmit Patel', 'Manjari Fadnnis', 'Manisha Kelkar', 'Akash Sinha', 'Geetanjali Mishra']"
tt1828289,Shagird,2011,7.0,"Action, Crime, Drama","['Nana Patekar', 'Mohit Ahlawat', 'Rimi Sen', 'Anurag Kashyap', 'Zakir Hussain']"
tt0057120,Gumrah,1963,6.9,"Drama, Romance","['Ashok Kumar', 'Mala Sinha', 'Sunil Dutt', 'Nirupa Roy', 'Shashikala Jawalkar']"
tt0266757,Mehboob Ki Mehndi,1971,6.9,"Drama, Musical, Romance","['Rajesh Khanna', 'Leena Chandavarkar', 'Pradeep Kumar', 'Baby Sonu', 'Sunder']"
tt0122233,Melody,1997,6.6,"Drama, Musical","['Shabana Azmi', 'Aruna Irani', 'Zakir Hussain', 'Ayesha Dharker', 'Parikshit Sahni']"
tt2668938,Meri Ganga Ki Saugandh,2003,7.0,Action,"['Shakti Kapoor', 'Amit Pachori', 'Sapna Sappu', 'Joginder Shelly']"
tt0064396,The Guru,1969,5.4,Comedy,"['Rita Tushingham', 'Michael York', 'Utpal Dutt', 'Madhur Jaffrey', 'Barry Foster']"
tt0286620,Fareb,1996,4.8,"Action, Crime, Drama","['Faraaz Khan', 'Suman Ranganath', 'Ashok Lath', 'Vishwajeet Pradhan', 'Milind Gunaji']"
tt0363887,Phool Bane Angaray,1991,4.5,"Action, Drama","['Rekha', 'Rajinikanth', 'Prem Chopra', 'Charan Raj', 'Shafi Inamdar']"
tt0011908,Adventures of Tarzan,1921,5.7,"Action, Adventure","['Elmo Lincoln', 'Louise Lorraine', 'Scott Pembroke', 'Frank Whitson', 'Zip Monberg']"
tt10329614,Censor,2021,6.0,"Horror, Mystery","['Niamh Algar', 'Michael Smiley', 'Nicholas Burns', 'Vincent Franklin', 'Sophia La Porta']"
tt0129422,Tarana,1951,7.5,"Drama, Romance","['Madhubala', 'Dilip Kumar', 'Shyama', 'Jeevan Dhar', 'Gulab']"
tt0137455,Dastak,1970,7.5,Drama,"['Sanjeev Kumar', 'Rehana Sultan', 'Shakeela Bano Bhopali', 'Anwar Hussain', 'Manmohan Krishna']"
tt0055767,Baat Ek Raat Ki,1962,7.0,"Mystery, Romance, Thriller","['Dev Anand', 'Waheeda Rehman', 'Chandrashekhar Vaidya', 'Johnny Walker', 'Ulhas']"
tt0061046,Suraj,1966,6.7,"Romance, Musical, Action","['Vyjayanthimala', 'Rajendra Kumar Tuli', 'Ajit Khan', 'Gajanan Jagirdar', 'Agha']"
tt0230348,Jab Pyar Kisise Hota Hai,1961,6.7,"Comedy, Drama, Musical","['Dev Anand', 'Asha Parekh', 'Sulochana Latkar', 'Mubarak Mechant', 'Raj Mehra']"
tt0215902,Kinara,1977,6.9,"Drama, Romance","['Jeetendra', 'Hema Malini', 'Dharmendra', 'Om Shivpuri', 'Shreeram Lagoo']"
tt0206238,Raaz,1967,6.1,"Thriller, Mystery","['Rajesh Khanna', 'Babita Kapoor', 'I.S. Johar', 'Khurshid', 'D.K. Sapru']"
tt0362798,Kasam Paida Karne Wale Ki,1984,5.7,"Action, Drama","['Mithun Chakraborty', 'Smita Patil', 'Salma Agha', 'Amrish Puri', 'Karan Razdan']"
tt0070097,Gehri Chaal,1973,5.4,"Action, Crime, Thriller","['Jeetendra', 'Hema Malini', 'Amitabh Bachchan', 'Prem Chopra', 'Bindu Desai']"
tt0260066,Haathkadi,1995,4.4,"Action, Comedy, Drama","['Govinda', 'Shilpa Shetty Kundra', 'Madhoo', 'Shakti Kapoor', 'Kiran Kumar']"
tt0230993,Zamaane Ko Dikhana Hai,1981,6.6,"Romance, Thriller","['Rishi Kapoor', 'Padmini Kolhapure', 'Amjad Khan', 'Yogeeta Bali', 'Kader Khan']"
tt0276628,Yehi Hai Zindagi,1977,7.1,"Comedy, Drama","['Sanjeev Kumar', 'Utpal Dutt', 'David Abraham', 'Romesh Sharma', 'Ramesh Deo']"
tt0107821,Phool Aur Angaar,1993,5.8,"Action, Drama","['Govardhan Asrani', 'Bajrangi', 'Arun Bali', 'Nimai Bali', 'Mohnish Behl']"
tt0357208,Stumped,2003,2.6,"Comedy, Drama, Sport","['Raveena Tandon', 'Alyy Khan', 'Salman Khan', 'Viju Khote', 'Mac Mohan']"
tt0056998,Dil Hi To Hai,1963,7.3,"Comedy, Drama, Romance","['Raj Kapoor', 'Nutan', 'Agha', 'Pran Sikand', 'Leela Chitnis']"
tt0377845,Ek Chadar Maili Si,1986,7.0,Drama,"['Hema Malini', 'Rishi Kapoor', 'Poonam Dhillon', 'Kulbhushan Kharbanda', 'Dina Pathak']"
tt0271023,Kab? Kyoon? Aur Kahan?,1970,6.8,"Action, Mystery, Romance","['Dharmendra', 'Babita Kapoor', 'Pran Sikand', 'Helen', 'Ashoo']"
tt1214948,Bhram: An Illusion,2008,4.1,"Drama, Mystery, Romance","['Dino Morea', 'Milind Soman', 'Sheetal Menon', 'Chetan Hansraj', 'Simone Singh']"
tt0055276,Parakh,1960,7.5,"Comedy, Drama, Romance","['Motilal', 'Vasant Choudhury', 'Sadhana Shivdasani', 'Nasir Hussain', 'Jayant']"
tt0151466,Main Tulsi Tere Aangan Ki,1978,6.7,"Drama, Family","['Nutan', 'Asha Parekh', 'Vijay Anand', 'Vinod Khanna', 'Deb Mukherjee']"
tt0071083,27 Down,1974,7.2,Drama,"['Sudhir Dalvi', 'Rakhee Gulzar', 'Sadhu Meher', 'M.K. Raina', 'Rekha Sabnis']"
tt0262446,Gopichand Jasoos,1982,5.3,"Comedy, Thriller","['Raj Kapoor', 'Zeenat Aman', 'I.S. Johar', 'Viju Khote', 'Sujit Kumar']"
tt0155499,Antarnaad,1991,7.9,Drama,"['Shabana Azmi', 'Girish Karnad', 'Kulbhushan Kharbanda', 'Om Puri', 'Ravi Jhankal']"
tt0096922,Bhrashtachar,1989,4.8,"Action, Crime, Drama","['Rekha', 'Mithun Chakraborty', 'Anupam Kher', 'Raza Murad', 'Anjana Mumtaz']"
tt0273045,2001: Do Hazaar Ek,2001,3.7,"Crime, Mystery, Thriller","['Jackie Shroff', 'Dimple Kapadia', 'Tabu', 'Rajat Bedi', 'Suresh Oberoi']"
tt0074926,Mrigayaa,1977,7.0,Drama,"['Mithun Chakraborty', 'Mamata Shankar', 'Robert Wright', 'Ajit Banerjee', 'Samit Bhanja']"
tt0237395,Lal Patthar,1971,6.1,Drama,"['Raaj Kumar', 'Hema Malini', 'Rakhee Gulzar', 'Vinod Mehra', 'Asit Kumar Sen']"
tt0440463,Hava Aney Dey,2004,6.3,Drama,"['Aniket Vishwasrao', 'Nishikant Kamat', 'Tannishtha Chatterjee', 'Rajshree Thakur', 'Chinmay Kelkar']"
tt0139398,Kaajal,1965,6.6,"Drama, Musical, Romance","['Meena Kumari', 'Dharmendra', 'Padmini', 'Raaj Kumar', 'Helen']"
tt0361746,Inaam Dus Hazaar,1987,6.0,"Action, Comedy, Romance","['Sanjay Dutt', 'Meenakshi Sheshadri', 'Amrish Puri', 'Gulshan Grover', 'Sharat Saxena']"
tt0982875,Gauri: The Unborn,2007,3.8,"Drama, Horror, Thriller","['Mohan Azaad', 'Anupam Kher', 'Atul Kulkarni', 'Manasi', 'Rushita Pandya']"
tt5933706,Saansein: The Last Breath,2016,3.1,"Horror, Romance","['Sonarika Bhadoria', 'Aamir Dalvi', 'Rajneesh Duggal', 'Vishal Malhotra', 'Sachi Ruia']"
tt0091105,Genesis,1986,6.9,Drama,"['Shabana Azmi', 'Naseeruddin Shah', 'Om Puri', 'M.K. Raina']"
tt0046164,Parineeta,1953,7.3,"Drama, Romance","['Ashok Kumar', 'Meena Kumari', 'Asitbaran', 'Sheila Kashmiri', 'Nasir Hussain']"
tt2637518,Meri Lalkaar,1990,4.2,Action,"['Sadashiv Amrapurkar', 'Bharat Bhushan', 'Puneet Issar', 'Satish Kaul', 'Huma Khan']"
tt0272651,Hari-Bhari,2000,7.5,"Drama, Family","['Shabana Azmi', 'Rajit Kapoor', 'Rajeshwari Sachdev', 'Surekha Sikri', 'Nandita Das']"
tt0135140,Anth,1994,4.8,Action,"['Suniel Shetty', 'Somy Ali', 'Paresh Rawal', 'Deepak Shirke', 'Neena Gupta']"
tt0476861,Sarhad Paar,2006,3.9,"Action, Drama","['Mahima Chaudhry', 'Tabu', 'Sanjay Dutt', 'Chandrachur Singh', 'Rahul Dev']"
tt1191118,Hello Darling,2010,2.7,"Comedy, Drama","['Gul Panag', 'Celina Jaitly', 'Isha Koppikar', 'Chunky Pandey', 'Jaaved Jaaferi']"
tt0073191,Jai Santoshi Maa,1975,6.4,"Drama, Fantasy","['Bharat Bhushan', 'Ashish Kumar', 'Kanan Kaushal', 'Anita Guha', 'Trilok Kapoor']"
tt0113933,Naaraaz,1994,4.7,"Action, Crime, Drama","['Pooja Bhatt', 'Mithun Chakraborty', 'Atul Agnihotri', 'Sonali Bendre', 'Rana Jung Bahadur']"
tt0395519,Doodh Ka Karz,1990,4.7,"Action, Drama, Fantasy","['Jackie Shroff', 'Neelam Kothari', 'Prem Chopra', 'Aruna Irani', 'Raza Murad']"
tt0088986,Damul,1985,7.8,Drama,"['Manohar Singh', 'Annu Kapoor', 'Sreela Majumdar', 'Deepti Naval', 'Pyare Mohan Sahay']"
tt0079614,Nauker,1979,6.3,"Comedy, Drama","['Sanjeev Kumar', 'Jaya Bachchan', 'Yogeeta Bali', 'Mehmood', 'Manmohan Krishna']"
tt0233147,Ayee Milan Ki Bela,1964,6.5,"Drama, Romance","['Rajendra Kumar Tuli', 'Saira Banu', 'Dharmendra', 'Nasir Hussain', 'Shashikala Jawalkar']"
tt3666258,Coffee Bloom,2015,5.8,Drama,"['Arjun Mathur', 'Sugandha Garg', 'Ishwari Bose-Bhattacharya', 'Mohan Kapur', 'Sharath Parvathavani']"
tt0071714,Kasauti,1974,5.5,"Drama, Romance","['Hema Malini', 'Amitabh Bachchan', 'Pran Sikand', 'Sonia Sahni', 'Vijay Sharma']"
tt0389726,Aanch,2003,5.5,Drama,"['Nana Patekar', 'Paresh Rawal', 'Suchindra Bali', 'Sharbani Mukherji', 'Arun Bakshi']"
tt0227496,Shreemaan Aashique,1993,4.0,"Comedy, Romance","['Rishi Kapoor', 'Urmila Matondkar', 'Bindu Desai', 'Tiku Talsania', 'Reema Lagoo']"
tt0286707,Humse Badhkar Kaun: The Entertainer,1998,3.3,"Action, Comedy","['Suniel Shetty', 'Saif Ali Khan', 'Sonali Bendre', 'Deepti Bhatnagar', 'Raza Murad']"
tt0115616,Bal Bramhachari,1996,3.3,"Action, Drama","['Puru Rajkumar', 'Karisma Kapoor', 'Deepak Tijori', 'Simran', 'Tinnu Anand']"
tt3814100,M.A.D: Mad About Dance,2014,5.2,"Drama, Music","['Saahil Prem', 'Amy Maghera', 'Salah Benlemqawanssa', 'Akhilesh Unnithan', 'Abhishek Saha']"
tt0125556,Tohfa,1984,5.1,"Drama, Romance","['Jeetendra', 'Jaya Prada', 'Sridevi', 'Aruna Irani', 'Kader Khan']"
tt0265452,Officer,2001,4.3,"Action, Crime, Drama","['Suniel Shetty', 'Raveena Tandon', 'Danny Denzongpa', 'Sadashiv Amrapurkar', 'Nayan Bhatt']"
tt0338960,Ek Tha Raja,1996,3.9,"Action, Thriller","['Aditya Pancholi', 'Suniel Shetty', 'Saif Ali Khan', 'Neelam Kothari', 'Pratibha Sinha']"
tt0156659,Jurm,1990,5.9,"Action, Crime, Romance","['Vinod Khanna', 'Meenakshi Sheshadri', 'Sangeeta Bijlani', 'Shafi Inamdar', 'Anang Desai']"
tt0359135,Dus Numbri,1976,5.3,"Action, Comedy, Drama","['Manoj Kumar', 'Hema Malini', 'Premnath Malhotra', 'Pran Sikand', 'Bindu Desai']"
tt0117470,Return of Jewel Thief,1996,4.2,"Crime, Thriller","['Ashok Kumar', 'Dev Anand', 'Dharmendra', 'Jackie Shroff', 'Shilpa Shirodkar']"
tt0158122,Professor Pyarelal,1981,6.7,"Action, Crime, Thriller","['Zeenat Aman', 'Master Bhagwan', 'Brahmachari', 'R.S. Chopra', 'Daljeet']"
tt0062897,Diwana,1967,6.4,"Drama, Romance","['Raj Kapoor', 'Saira Banu', 'Lalita Pawar', 'Kamal Kapoor', 'Hiralal']"
tt0090581,Abodh,1984,5.3,Drama,"['Tapas Pal', 'Madhuri Dixit', 'Sheela Sharma', 'Ashok Saraf', 'Master Makrand']"
tt6278732,Motu Patlu: King of Kings,2016,6.7,"Animation, Adventure, Comedy","['Saurav Chakraborty', 'Vinay Pathak']"
tt0239244,Ashanti,1982,5.5,"Action, Adventure, Crime","['Rajesh Khanna', 'Zeenat Aman', 'Parveen Babi', 'Shabana Azmi', 'Mithun Chakraborty']"
tt0231150,Anita,1967,6.3,"Musical, Thriller, Mystery","['Sadhana Shivdasani', 'Manoj Kumar', 'I.S. Johar', 'Sajjan', 'Kishan Mehta']"
tt0097466,Guru,1989,5.6,Crime,"['Mithun Chakraborty', 'Sridevi', 'Shakti Kapoor', 'Roopesh Kumar', 'Amrit Pal']"
tt0213524,Bluff Master,1963,6.0,Romance,"['Shammi Kapoor', 'Saira Banu', 'Niranjan Sharma', 'Mohan Choti', 'Tun Tun']"
tt0130197,Prithvi,1997,4.6,"Action, Mystery, Thriller","['Suniel Shetty', 'Shilpa Shetty Kundra', 'Suresh Oberoi', 'Shakti Kapoor', 'Navin Nischol']"
tt2112978,Jo Hum Chahein,2011,5.3,"Drama, Romance","['Sunny Gill', 'Simran Kaur Mundi', 'Alyy Khan', 'Achint Kaur', 'Yuri Suri']"
tt0137958,Mirza Ghalib,1954,7.1,"Biography, Drama, Musical","['Bharat Bhushan', 'Suraiya', 'Nigar Sultana', 'Durga Khote', 'Murad']"
tt0284456,Samadhi,1972,7.3,"Action, Drama, Romance","['Asha Parekh', 'Dharmendra', 'Jaya Bachchan', 'Tun Tun', 'Abhi Bhattacharya']"
tt0077179,Arvind Desai Ki Ajeeb Dastaan,1978,7.2,Drama,"['Dilip Dhawan', 'Anjali Paigankar', 'Shreeram Lagoo', 'Sudha Shivpuri', 'Om Puri']"
tt0175448,Apna Desh,1972,6.2,"Action, Comedy, Drama","['Rajesh Khanna', 'Mumtaz Askari', 'Om Prakash', 'Jagdeep', 'Kanhaiyalal Chaturvedi']"
tt0051117,Tumsa Nahin Dekha,1957,6.7,"Musical, Romance","['Shammi Kapoor', 'Ameeta', 'Pran Sikand', 'Raj Mehra', 'B.M. Vyas']"
tt0271397,Bhoot Bungla,1965,6.4,"Comedy, Horror, Mystery","['Mehmood', 'Tanuja Samarth', 'Nasir Hussain', 'Nana Palsikar', 'Asit Kumar Sen']"
tt0157965,Man Pasand,1980,6.5,"Comedy, Drama","['Dev Anand', 'Tina Ambani', 'Girish Karnad', 'Mehmood', 'Simple Kapadia']"
tt0094299,Watan Ke Rakhwale,1987,5.6,"Action, Drama, Thriller","['Sunil Dutt', 'Dharmendra', 'Mithun Chakraborty', 'Ashok Kumar', 'Sridevi']"
tt0286907,Qila,1998,4.8,"Drama, Family, Music","['Dilip Kumar', 'Mukul Dev', 'Rekha', 'Mamta Kulkarni', 'Smita Jaykar']"
tt1241334,Saas Bahu Aur Sensex,2008,5.1,"Comedy, Drama","['Kirron Kher', 'Farooq Shaikh', 'Ankur Khanna', 'Masumeh Makhija', 'Lillete Dubey']"
tt0359157,Dil Hai Betaab,1993,3.8,"Action, Drama, Romance","['Vivek Mushran', 'Ajay Devgn', 'Pratibha Sinha', 'Mohnish Behl', 'Kader Khan']"
tt0230670,Pyar Ka Mausam,1969,6.4,"Drama, Musical, Romance","['Asha Parekh', 'Shashi Kapoor', 'Bharat Bhushan', 'Nirupa Roy', 'Wasti']"
tt0229950,Aya Sawan Jhoom Ke,1969,6.3,"Drama, Romance","['Asha Parekh', 'Dharmendra', 'Ravindra Kapoor', 'Nasir Hussain', 'Rajendranath Malhotra']"
tt0245922,The Gold Medal,1984,5.0,"Action, Thriller","['Dharmendra', 'Jeetendra', 'Rakhee Gulzar', 'Shatrughan Sinha', 'Bindu Desai']"
tt1801521,Khap,2011,5.0,"Drama, Thriller","['Rahul Jaiswal', 'Raj Arjun', 'Mohnish Behl', 'Yuvika Chaudhary', 'Aakash Dahiya']"
tt0106287,Anmol,1993,5.1,"Drama, Family, Romance","['Maya Alagh', 'Sudha Chopra', 'Anil Dhawan', 'Sunil Dhawan', 'Deep Dhillon']"
tt0317811,Kasam,2001,2.8,"Action, Drama","['Naseeruddin Shah', 'Sunny Deol', 'Chunky Pandey', 'Neelam Kothari', 'Sonu Walia']"
tt0111780,Yaar Gaddar,1994,3.8,"Action, Drama, Mystery","['Saif Ali Khan', 'Sweta', 'Somy Ali', 'Deven Bhojani', 'Mithun Chakraborty']"
tt0273535,Dil Ne Phir Yaad Kiya,2001,3.3,"Drama, Musical, Romance","['Govinda', 'Tabu', 'Faraaz Khan', 'Pooja Batra', 'Vinay Anand']"
tt0249358,Ankahee,1985,7.9,Drama,"['Amol Palekar', 'Deepti Naval', 'Devika Mukherjee', 'Shreeram Lagoo', 'Dina Pathak']"
tt0241753,Naseem,1995,7.0,Drama,"['Kaifi Azmi', 'Kulbhushan Kharbanda', 'Surekha Sikri', 'Salim Shah', 'Lalit Tiwari']"
tt0239448,Haath Ki Safai,1974,6.3,"Action, Drama","['Randhir Kapoor', 'Vinod Khanna', 'Simi Garewal', 'Hema Malini', 'Ranjeet Bedi']"
tt0186838,Aulad,1987,5.9,Drama,"['Jeetendra', 'Jaya Prada', 'Sridevi', 'Saeed Jaffrey', 'Govardhan Asrani']"
tt0157545,Do Ladke Dono Kadke,1979,5.9,"Comedy, Crime","['Navin Nischol', 'Amol Palekar', 'Moushumi Chatterjee', 'Govardhan Asrani', 'Keshto Mukherjee']"
tt1847736,U R My Jaan,2011,5.9,Romance,"['Mikaal', 'Preeti Soni', 'Himani Shivpuri', 'Anil Dhawan', 'Rajesh Khera']"
tt5130348,Love Shagun,2016,4.6,"Comedy, Romance","['Anuj Sachdev', 'Nidhi Subbaiah', 'Manit Joura', 'Simpy Singh', 'Shamin Mannan']"
tt0359169,Do Qaidi,1989,4.3,"Action, Thriller","['Sanjay Dutt', 'Govinda', 'Farha Naaz', 'Neelam Kothari', 'Amrish Puri']"
tt0044761,Jaal,1952,7.0,"Crime, Thriller","['Dev Anand', 'Geeta Bali', 'K.N. Singh', 'Johnny Walker', 'Rashid Khan']"
tt0114236,Ravan Raaj: A True Story,1995,6.1,"Action, Crime, Thriller","['Mithun Chakraborty', 'Madhoo', 'Aditya Pancholi', 'Paresh Rawal', 'Shakti Kapoor']"
tt0357926,Mr. X in Bombay,1964,6.3,"Romance, Sci-Fi, Thriller","['Kishore Kumar', 'Kumkum', 'Randhir', 'Madan Puri', 'Mohan Choti']"
tt2389486,Mai,2013,6.7,"Drama, Family","['Asha Bhosle', 'Kshitee Jog', 'Shivani Joshi', 'Ram Kapoor', 'Navin Kaushik']"
tt0155805,Khote Sikkay,1974,6.2,"Action, Crime, Drama","['Feroz Khan', 'Rehana Sultan', 'Danny Denzongpa', 'Alka', 'Ranjeet Bedi']"
tt0357710,Gora Aur Kala,1972,5.5,"Action, Comedy, Drama","['Rajendra Kumar Tuli', 'Hema Malini', 'Rekha', 'Premnath Malhotra', 'Prem Chopra']"
tt0414503,Shaadi Ka Laddoo,2004,5.0,Comedy,"['Sanjay Suri', 'Mandira Bedi', 'Aashish Chaudhary', 'Divya Dutta', 'Samita Bangargi']"
tt0096355,Uttar Dakshin,1987,4.3,"Action, Drama","['Rajinikanth', 'Jackie Shroff', 'Bharathi', 'Madhuri Dixit', 'Kulbhushan Kharbanda']"
tt2369317,Space Station 76,2014,4.9,"Comedy, Drama, Sci-Fi","['Patrick Wilson', 'Liv Tyler', 'Marisa Coughlan', 'Matt Bomer', ""Jerry O'Connell""]"
tt19265480,Manmadha Leelai,2022,5.9,"Comedy, Romance, Thriller","['Ashok Selvan', 'Samyuktha Hegde', 'Smruthi Venkat', 'Riya Suman', 'V. Jayaprakash']"
tt0158579,Dastaan,1972,6.7,"Comedy, Drama, Thriller","['Dilip Kumar', 'Sharmila Tagore', 'Prem Chopra', 'Bindu Desai', 'I.S. Johar']"
tt0065764,Geet,1970,7.0,"Action, Crime, Musical","['Rajendra Kumar Tuli', 'Mala Sinha', 'Nasir Hussain', 'Kumkum', 'Sujit Kumar']"
tt10880084,The Warrant,2020,4.8,Western,"['Neal McDonough', 'Steven R. McQueen', 'Casper Van Dien', 'Gregory Cruz', 'Greg Perrow']"
tt0105161,Pratikar,1991,4.3,"Action, Crime, Drama","['Rakhee Gulzar', 'Anil Kapoor', 'Madhuri Dixit', 'Om Prakash', 'Nirupa Roy']"
tt0309800,Magic Magic 3D,2003,4.8,Fantasy,"['Sooraj Balaji', 'S.P. Balasubrahmanyam', 'Julian Carey', 'Al Diorio', 'Andrea Alton']"
tt4979160,Ishq Forever,2016,2.5,Romance,"['Krishna Chaturvedi', 'Ruhi Singh', 'Jaaved Jaaferi', 'Lisa Ray', 'Mahesh Balraj']"
tt0145856,Jhanak Jhanak Payal Baaje,1955,6.5,"Drama, Musical, Romance","['Gopi Krishna', 'Sandhya', 'Keshavrao Date', 'Master Bhagwan', 'Madan Puri']"
tt24485052,Sirf Ek Bandaa Kaafi Hai,2023,7.9,"Crime, Drama, Thriller","['Manoj Bajpayee', 'Surya Mohan Kulshreshtha', 'Jai Hind Kumar', 'Nikhil Pandey', 'Priyanka Setia']"
tt0363413,Agni Pankh,2004,4.7,"Action, Drama, Romance","['Jimmy Shergill', 'Sameer Dharmadhikari', 'Rahul Dev', 'Shamita Shetty', 'Richa Pallod']"
tt0107821,Phool Aur Angaar,1993,5.8,"Action, Drama","['Govardhan Asrani', 'Bajrangi', 'Arun Bali', 'Nimai Bali', 'Mohnish Behl']"
tt3309844,Titoo MBA,2014,4.4,"Comedy, Romance","['Nishant Dahiya', 'Pragya Jaiswal', 'Nandini Singh', 'Aanchal Singh', 'Puja Ballutia']"
tt0146266,Seema,1955,7.4,Drama,"['Nutan', 'Balraj Sahni', 'Sunder', 'Pratima Devi', 'C.S. Dubey']"
tt1534389,Anpadh,1978,7.0,Drama,"['Ashok Kumar', 'Parikshit Sahni', 'Zarina Wahab', 'Vijayendra Ghatge', 'Sarika Thakur']"
tt0081147,Meera,1979,6.6,"Drama, History","['Hema Malini', 'Vinod Khanna', 'Shammi Kapoor', 'Shreeram Lagoo', 'Om Shivpuri']"
